epoch,best_acc@1,loss,acc@1,acc@5,f1-micro,training_loss,training_acc@1,training_acc@5,training_f1-micro,training_learning-rate
152,0.71924,1.3270405419921876,0.7016,0.90772,0.7016,1.8327667530485936,0.5786585166490474,0.8018633356635408,0.5786585166490474,0.25812821595737695
153,0.71924,1.23522884765625,0.71656,0.91416,0.71656,1.8011218380864304,0.5834336256731782,0.8035588341073878,0.5834336256731782,0.2554210069714938
154,0.71924,1.319985830078125,0.69492,0.89764,0.69492,1.9711500388527399,0.5537631813716255,0.7760353983954263,0.5537631813716255,0.2527131623931791
155,0.71924,1.4171490673828124,0.69144,0.90016,0.69144,1.9487255366296,0.5578516835879176,0.7833436350303368,0.5578516835879176,0.25000500000000025
156,0.71924,1.2998464013671875,0.70732,0.90712,0.70732,1.8449414013769867,0.5767216938169578,0.7979772345470653,0.5767216938169578,0.24729683760682147
157,0.71924,1.26468306640625,0.70328,0.90664,0.70328,1.8228682732484058,0.5782023357086918,0.800010587134452,0.5782023357086918,0.24458899302850678
158,0.71924,1.3022402392578125,0.71708,0.9142,0.7170800000000002,1.7786428738583677,0.5907605454865333,0.8108546152900018,0.5907605454865333,0.24188178404262364
159,0.71924,1.4331395263671876,0.676,0.88896,0.676,2.0158403864257854,0.5427712447200559,0.7710703437237755,0.5427712447200559,0.23917552835214953
160,0.71924,1.316152080078125,0.70532,0.9062,0.70532,1.9077323539082485,0.5659150320182971,0.7874087832735731,0.5659150320182971,0.23647054354818878
161,0.71924,1.2873891015625,0.70948,0.9086,0.70948,1.8239428414717591,0.5806529459480079,0.800198975850435,0.5806529459480079,0.23376714707270135
162,0.71924,1.2324054638671875,0.71864,0.91212,0.71864,1.7404472029037699,0.5939024333282993,0.8122216011795313,0.5939024333282993,0.2310656561812499
163,0.71924,1.351740185546875,0.70608,0.907,0.70608,1.8630219693941439,0.5774347684609265,0.7963907213108118,0.5774347684609265,0.22836638790576835
164,0.71924,1.3293210693359374,0.69664,0.90208,0.69664,1.8792352323705723,0.5693574076467135,0.792028199143999,0.5693574076467135,0.22566965901735672
165,0.71924,1.2703403173828125,0.70712,0.90812,0.7071199999999999,1.7951435898811468,0.5852521217084521,0.8045537133595625,0.5852521217084521,0.22297578598910686
166,0.71924,1.284423046875,0.71276,0.91148,0.71276,1.7764421536014647,0.5901113050355836,0.8090174360762834,0.5901113050355836,0.22028508495896262
167,0.71924,1.27024228515625,0.72408,0.91408,0.72408,1.7325554504892,0.6009444346703743,0.8164159747403428,0.6009444346703743,0.21759787169261982
168,0.72788,1.1964856689453125,0.72788,0.91904,0.7278799999999999,1.7023369957451493,0.6039913496883802,0.8193336644407736,0.6039913496883802,0.21491446154646968
169,0.72788,1.22078302734375,0.72196,0.91688,0.72196,1.7398866638377546,0.5972031281868443,0.8127369455182947,0.5972031281868443,0.21223516943059068
170,0.72788,1.214440048828125,0.72468,0.91864,0.72468,1.6922211900066841,0.6073776757814628,0.8232384487356937,0.6073776757814628,0.2095603097717918
171,0.72788,1.2740181884765625,0.72288,0.91552,0.72288,1.7476142143309297,0.5993579214341208,0.8133130101870031,0.5993579214341208,0.20689019647671386
172,0.72788,1.2759683154296875,0.71188,0.90996,0.71188,1.7908083206681615,0.5858266294456234,0.8058880036868139,0.5858266294456234,0.20422514289499064
173,0.72788,1.2048375732421874,0.72768,0.91696,0.7276800000000001,1.691644792931572,0.6063283039254915,0.8196107982543683,0.6063283039254915,0.20156546178247625
174,0.72788,1.2418440625,0.72668,0.91672,0.7266799999999999,1.704214862148856,0.606029373070378,0.8197260111881101,0.606029373070378,0.1989114652645416
175,0.72788,1.28213263671875,0.71108,0.90776,0.71108,1.7802148490183278,0.5895835052445239,0.807178699931028,0.5895835052445239,0.19626346479944531
176,0.72788,1.218603720703125,0.72628,0.91832,0.72628,1.7076418174651156,0.6035522949949322,0.8183590252985805,0.6035522949949322,0.19362177114178253
177,0.72788,1.2289802978515625,0.72844,0.91708,0.7284400000000001,1.6914744989833845,0.6078276289956702,0.8206010067119318,0.6078276289956702,0.19098669430601686
178,0.72788,1.39707552734375,0.6842,0.89324,0.6842,1.9483695599702173,0.5574920324028592,0.7827130777578317,0.5574920324028592,0.1883585435300982
179,0.72788,1.2409591796875,0.7218,0.91524,0.7218,1.7244935413462388,0.6020747669662722,0.8170870122328111,0.6020747669662722,0.1857376272391727
180,0.72788,1.2214653515625,0.717,0.9136,0.7169999999999999,1.7429873673053402,0.5973198980521229,0.8121935764118644,0.5973198980521229,0.18312425300938764
181,0.72788,1.243987197265625,0.72116,0.91312,0.72116,1.752167374516062,0.5959108750110932,0.810859286084613,0.5959108750110932,0.18051872753179607
182,0.72788,1.2543889453125,0.71772,0.90912,0.71772,1.7420899144885154,0.5978181161439788,0.812526759760793,0.5978181161439788,0.17792135657636504
183,0.72788,1.2867228515625,0.71972,0.91248,0.7197200000000001,1.7543626856142154,0.5989827009336919,0.812274536851791,0.5989827009336919,0.17533244495609235
184,0.72868,1.1894979296875,0.72868,0.91768,0.72868,1.6486926119368701,0.616812680895983,0.8259599650624563,0.616812680895983,0.1727522964912353
185,0.73452,1.1770923095703125,0.73452,0.9208,0.73452,1.6494665760598397,0.6167784284021679,0.8275059980787465,0.6167784284021679,0.17018121397365593
186,0.73452,1.2276369189453125,0.7292,0.918,0.7292,1.671691515846425,0.6140382288969607,0.8256828312488615,0.6140382288969607,0.1676194991312874
187,0.73296,1.1717073583984374,0.73296,0.91956,0.73296,1.638158429311878,0.6189332216494444,0.8270373616860945,0.6189332216494444,0.1650674525927244
188,0.73296,1.2159330859375,0.72408,0.91688,0.72408,1.6895262327425087,0.606754903166643,0.8210680861730467,0.606754903166643,0.1625253738519436
189,0.73296,1.2349122802734376,0.72392,0.91564,0.72392,1.6916502209057784,0.6078790077363928,0.8203783655021337,0.6078790077363928,0.15999356123315614
190,0.73296,1.2278894970703125,0.7274,0.91624,0.7273999999999999,1.683023358856712,0.609361206559664,0.8226561563408372,0.609361206559664,0.15747231185579832
191,0.73296,1.18249806640625,0.73236,0.91912,0.7323600000000001,1.6668417461394058,0.610465071019432,0.8235560627692519,0.610465071019432,0.15496192159966315
192,0.73296,1.2415758056640624,0.72352,0.9142,0.72352,1.6953257616661124,0.6070242523225526,0.8192573747954581,0.6070242523225526,0.15246268507017788
193,0.73296,1.1914140185546875,0.73928,0.92264,0.7392800000000002,1.6043324056905142,0.6284538579985023,0.8348874104958983,0.6284538579985023,0.14997489556383015
194,0.73296,1.221097001953125,0.73308,0.91956,0.7330799999999998,1.659273524174257,0.6170695745995961,0.8276928298631925,0.6170695745995961,0.1474988450337488
195,0.73296,1.1947531591796876,0.73364,0.91964,0.73364,1.6388052969246636,0.6198346850093961,0.8289119072567022,0.6198346850093961,0.1450348240554419
196,0.74664,1.1434480810546874,0.74664,0.9268,0.74664,1.5754732069141821,0.63316201896654,0.8379187561985337,0.63316201896654,0.14258312179269603
197,0.74664,1.15771142578125,0.7372,0.92336,0.7372,1.5908137459055742,0.6280537265934805,0.8342895487856713,0.6280537265934805,0.1401440259636421
198,0.74664,1.234575751953125,0.72688,0.91828,0.7268799999999999,1.6811039530558625,0.6135244414897344,0.8226639409985225,0.6135244414897344,0.13771782280699002
199,0.74872,1.1180607421875,0.74872,0.92644,0.74872,1.5376587929907113,0.64152585518357,0.8434847864434857,0.64152585518357,0.13530479704843748
200,0.74872,1.1537508447265625,0.73132,0.92084,0.7313200000000001,1.633728308530299,0.6174276688531175,0.8287437586507008,0.6174276688531175,0.13290523186725614
201,0.75276,1.1050628564453124,0.75276,0.92984,0.7527599999999999,1.523697231416599,0.6418777217109431,0.8451678294350362,0.6418777217109431,0.13051940886305896
202,0.75276,1.169535078125,0.74264,0.9246,0.7426400000000001,1.5623271473397415,0.6372442934566839,0.8409096216812059,0.6372442934566839,0.12814760802275388
203,0.75276,1.178621650390625,0.73768,0.92452,0.73768,1.577422414878174,0.6326451176962395,0.8389089646560972,0.6326451176962395,0.12579010768768537
204,0.75276,1.1371109814453124,0.74596,0.92792,0.74596,1.5338409686056675,0.6426935538363572,0.8436358088025795,0.6426935538363572,0.12344718452097037
205,0.75276,1.13967265625,0.74996,0.92824,0.74996,1.5083041343924692,0.6468178654780014,0.848177378096153,0.6468178654780014,0.12111911347503065
206,0.75276,1.1481059814453125,0.73828,0.92224,0.7382799999999999,1.5970469093406794,0.6260437279791495,0.8329443599376605,0.6260437279791495,0.11880616775932543
207,0.75276,1.135473984375,0.74964,0.93,0.74964,1.537194163720194,0.6420053900969812,0.8433477764682253,0.6420053900969812,0.11650861880828968
208,0.75088,1.097987109375,0.75088,0.92888,0.75088,1.4958632463999728,0.6481365864898823,0.8495459209172195,0.6481365864898823,0.11422673624947932
209,0.75088,1.1044475390625,0.74976,0.92796,0.74976,1.507358883663424,0.646585882678981,0.847047045800255,0.646585882678981,0.11196078787193027
210,0.74944,1.08812564453125,0.74944,0.92876,0.74944,1.5246187256358459,0.643412856206474,0.8430177069823709,0.643412856206474,0.10971103959473139
211,0.74944,1.1108796142578126,0.75272,0.92776,0.75272,1.5206702182104623,0.6453418943808784,0.8452830423687779,0.6453418943808784,0.1074777554358176
212,0.74944,1.1315053564453126,0.7514,0.92976,0.7514,1.5094076136105106,0.6494942307901894,0.8481680365069307,0.6494942307901894,0.10526119748098707
213,0.74944,1.135791494140625,0.7496,0.92692,0.7496,1.513009610261782,0.6491906291404648,0.8479703062017254,0.6491906291404648,0.10306162585314334
214,0.74944,1.1342604443359374,0.75104,0.92868,0.7510399999999999,1.5274833494762603,0.6451130254449321,0.8460739635895991,0.6451130254449321,0.10087929868176938
215,0.75784,1.0861683349609375,0.75784,0.93216,0.75784,1.459875798318166,0.6586956961741521,0.8540454530592926,0.6586956961741521,0.09871447207263487
216,0.75808,1.0746477978515625,0.75808,0.93224,0.75808,1.4506351869011773,0.658879414095524,0.8546915796471681,0.658879414095524,0.09656740007774048
217,0.75808,1.1201774169921874,0.75036,0.92812,0.75036,1.4918897254402321,0.651961967276413,0.8506700254869692,0.651961967276413,0.09443833466550466
218,0.75808,1.079074814453125,0.75652,0.93004,0.75652,1.4705967066768473,0.6555569221954602,0.851856407318201,0.6555569221954602,0.09232752569119304
219,0.75808,1.0962936376953125,0.76136,0.93352,0.76136,1.4323985695670218,0.6657703930785052,0.8593779435736872,0.6657703930785052,0.09023522086759801
220,0.75808,1.090464775390625,0.75704,0.93064,0.75704,1.46890212372851,0.6559570536004821,0.8520899470487584,0.6559570536004821,0.08816166573596712
221,0.75808,1.1042215478515625,0.75852,0.9316,0.75852,1.4359887054484648,0.6644532289981613,0.8592160226938341,0.6644532289981613,0.08610710363718883
222,0.76092,1.0424445751953124,0.76092,0.93376,0.7609200000000002,1.42520513477663,0.6639332138647868,0.8573975266585603,0.6639332138647868,0.084071775683235
223,0.76092,1.0544742822265625,0.76388,0.93548,0.76388,1.404302971588116,0.6699336280085756,0.8612571599389061,0.6699336280085756,0.082055920728865
224,0.76092,1.0734415380859375,0.76148,0.9344,0.7614800000000002,1.413401604418861,0.6675110425369265,0.8607091200378646,0.6675110425369265,0.08005977534359571
225,0.76092,1.0630755908203124,0.76652,0.93528,0.7665200000000001,1.3762777466486076,0.6766019657817587,0.8660073580584441,0.6766019657817587,0.0780835737839386
226,0.76092,1.059137333984375,0.76676,0.93644,0.76676,1.4165465567093702,0.6685043648575641,0.8607137908324757,0.6685043648575641,0.07612754796590854
227,0.76092,1.09022935546875,0.76228,0.93416,0.76228,1.4536928046831699,0.6630333074363721,0.8554202236065074,0.6630333074363721,0.07419192743780806
228,0.76092,1.0432661376953125,0.76596,0.93816,0.7659599999999999,1.3715139518908095,0.6775812757185629,0.8658843604670172,0.6775812757185629,0.07227693935328805
229,0.76092,1.0971090869140625,0.75904,0.9302,0.75904,1.4384013318418092,0.6661316011951006,0.856069464057457,0.6661316011951006,0.07038280844469093
230,0.76092,1.0945078271484374,0.76188,0.93456,0.76188,1.4289908740564388,0.6678317704335587,0.8578178981735636,0.6678317704335587,0.068509756996677
231,0.77068,1.0423566552734376,0.77068,0.93772,0.77068,1.358926063960791,0.6808337056994592,0.8681979607310728,0.6808337056994592,0.06665800482013831
232,0.77068,1.1109211474609375,0.762,0.9334,0.762,1.4308216531640157,0.6680980057263942,0.8596395080719116,0.6680980057263942,0.06482776922640318
233,0.7752,1.035221015625,0.7752,0.93876,0.7752,1.320531289552751,0.6893563489332684,0.8735538052185231,0.6893563489332684,0.06301926500173319
234,0.7752,1.0905762451171874,0.76216,0.93372,0.76216,1.451144006457641,0.6638958475078975,0.8548706267739289,0.6638958475078975,0.06123270438211773
235,0.7752,1.0472177392578126,0.77024,0.93836,0.77024,1.3299581107037803,0.6870770011630278,0.8721307697936599,0.6870770011630278,0.05946829702836663
236,0.7752,1.0682524072265625,0.76612,0.93588,0.76612,1.3809848417875366,0.677210726012745,0.865345662155198,0.677210726012745,0.05772625000150586
237,0.7752,1.057329052734375,0.76936,0.93808,0.76936,1.3538832050945793,0.6827954394361416,0.8682368840194991,0.6827954394361416,0.05600676773847797
238,0.7752,1.0514479541015624,0.77232,0.93724,0.7723200000000001,1.3273847924220117,0.6891010121611922,0.8728734261368325,0.6891010121611922,0.05431005202815017
239,0.7752,1.0503078369140626,0.7754,0.93956,0.7754,1.3294040284753594,0.6887880689222453,0.8734105675171145,0.6887880689222453,0.052636301987633964
240,0.7752,1.07977326171875,0.77124,0.93636,0.77124,1.35952357825026,0.6838650514020947,0.869273800423174,0.6838650514020947,0.05098571403891766
241,0.77528,1.015335390625,0.77528,0.93988,0.77528,1.3013207347599027,0.6951154386888145,0.8752384051416107,0.6951154386888145,0.049358481885815354
242,0.77528,1.0312494970703125,0.77608,0.9398,0.77608,1.2986756295236768,0.694533146293958,0.8761118437338955,0.694533146293958,0.04775479649123511
243,0.77836,0.994441005859375,0.77836,0.94096,0.7783599999999999,1.2942631110770788,0.6959717510341917,0.8751885833324251,0.6959717510341917,0.04617484605476818
244,0.77836,1.0057692919921875,0.7826,0.9428,0.7826000000000001,1.2676955545465978,0.7044025353073149,0.8816560769373288,0.7044025353073149,0.04461881599060355
245,0.78244,0.98946400390625,0.78244,0.9426,0.78244,1.261123197079362,0.7018118012296646,0.8801816627717429,0.7018118012296646,0.04308688890576824
246,0.78244,1.005508125,0.78076,0.941,0.78076,1.2820637114903932,0.6997940179576484,0.8773636166896833,0.6997940179576484,0.04157924457869791
247,0.78244,0.998331650390625,0.78216,0.94336,0.78216,1.2597694935719528,0.7056543082631027,0.8818413517902377,0.7056543082631027,0.040096059938138987
248,0.78244,1.0147099853515624,0.78092,0.94128,0.78092,1.255406813184253,0.7065246329923134,0.882479693720428,0.7065246329923134,0.03863750904238497
249,0.78244,1.0043861669921874,0.78352,0.94168,0.78352,1.2416750587531835,0.7096478376556348,0.8843791501956284,0.7096478376556348,0.037203763058850536
250,0.78324,0.9878574853515625,0.78324,0.9428,0.78324,1.246342220080617,0.7063346873447934,0.882476579857354,0.7063346873447934,0.03579499024398363
251,0.78452,0.9850955712890626,0.78452,0.94388,0.78452,1.2229628608874556,0.7133175252884605,0.8868064064618887,0.7133175252884605,0.03441135592352024
252,0.78452,1.0050945654296874,0.78172,0.94292,0.78172,1.2621746977427242,0.7043293595250736,0.8800415389334085,0.7043293595250736,0.03305302247308276
253,0.781,0.9849934716796875,0.781,0.9408,0.7810000000000001,1.2581052320173434,0.704939676687597,0.8801707642509836,0.704939676687597,0.031720149299124006
254,0.78604,0.954075048828125,0.78604,0.94568,0.78604,1.2100452679973015,0.7138873622310206,0.8867332306796474,0.7138873622310206,0.030412892820220673
255,0.78604,0.9843298046875,0.78484,0.94464,0.7848400000000001,1.240829738245629,0.7097459243424689,0.882984139538432,0.7097459243424689,0.02913140644871656
256,0.78604,0.9811623583984375,0.78848,0.94448,0.78848,1.1885970594411952,0.720250541422942,0.8908030497174948,0.720250541422942,0.027875840572719208
257,0.78604,0.974183818359375,0.78904,0.94572,0.78904,1.177840427276993,0.7228506170898147,0.8914024683592588,0.7228506170898147,0.026646342538451134
258,0.78604,0.9683823974609375,0.79108,0.94576,0.79108,1.1683908314409115,0.7247609720857745,0.893199167353014,0.7247609720857745,0.025443056632957883
259,0.78604,0.98383796875,0.79112,0.94524,0.7911200000000002,1.1828873106553828,0.7228132507329256,0.8913479757554621,0.7228132507329256,0.024266124067175637
260,0.79212,0.9533945947265625,0.79212,0.9464,0.79212,1.1650505649209009,0.7260890346868777,0.8932085089422362,0.7260890346868777,0.023115682959359157
261,0.79,0.9435763037109375,0.79,0.94616,0.79,1.1503354293823171,0.7279557955998001,0.8952309630088636,0.7279557955998001,0.02199186831887323
262,0.79,0.9546815283203125,0.79448,0.94692,0.7944800000000001,1.1545924625955104,0.7281052610273568,0.8943077026073932,0.7281052610273568,0.020894812030348826
263,0.79,0.956732353515625,0.7922,0.94932,0.7922,1.138809361728527,0.7330018107113776,0.8963830923462802,0.7330018107113776,0.01982464283820535
264,0.79,0.9623289697265625,0.79432,0.94888,0.79432,1.1194269421819303,0.7376196696502665,0.8997429506032332,0.7376196696502664,0.01878148633154244
265,0.79696,0.935201162109375,0.79696,0.9476,0.79696,1.1160115701550248,0.7356081141043985,0.899236947853692,0.7356081141043985,0.01776546492940125
266,0.79696,0.95412330078125,0.79364,0.94712,0.79364,1.1397068964591084,0.731569433697292,0.8956887008807561,0.731569433697292,0.01677669786639812
267,0.79696,0.9407253125,0.79704,0.9486,0.7970399999999999,1.1241084433581678,0.7356081141043985,0.8989286754093562,0.7356081141043985,0.015815301178731964
268,0.79696,0.9494402978515625,0.79784,0.94868,0.79784,1.0998863063098652,0.7416474515366136,0.9026435140567564,0.7416474515366136,0.014881387690566539
269,0.79696,0.9419817138671875,0.79788,0.94908,0.7978799999999999,1.095907079040196,0.7416287683581689,0.9025750090691262,0.741628768358169,0.013975067000790565
270,0.79896,0.924979208984375,0.79896,0.94952,0.79896,1.0812554835843342,0.7445682551001185,0.9035994700205048,0.7445682551001186,0.013096445470155342
271,0.79896,0.957528662109375,0.79736,0.94828,0.79736,1.0997037832650283,0.741941711597116,0.9009807111751875,0.741941711597116,0.012245626208793107
272,0.79896,0.9260437890625,0.79928,0.95068,0.79928,1.0748381977905632,0.7470235361340456,0.9040276261931934,0.7470235361340456,0.011422709064116526
273,0.79896,0.9353086181640625,0.80168,0.951,0.8016799999999998,1.0710096459343676,0.7480355416331278,0.9047033344802728,0.7480355416331278,0.010627790609101174
274,0.79896,0.92742419921875,0.80164,0.9506,0.80164,1.0652823574367358,0.7496189410063071,0.905713783047818,0.7496189410063071,0.009860964130952264
275,0.79896,0.9287733984375,0.80032,0.95072,0.8003199999999999,1.0712755712473037,0.7485104057519278,0.9047157899325693,0.7485104057519278,0.00912231962015688
276,0.79896,0.9252983349609375,0.8022,0.95104,0.8021999999999999,1.0552473888874523,0.7527016654496652,0.906749142519956,0.7527016654496652,0.008411943759923352
277,0.80212,0.917749609375,0.80212,0.95068,0.80212,1.048868592961408,0.7522096750839575,0.907283170037164,0.7522096750839575,0.007729919916008573
278,0.80404,0.91291115234375,0.80404,0.95156,0.8040399999999999,1.0454818121614526,0.753450549518986,0.907410838423202,0.753450549518986,0.007076328126934492
279,0.80432,0.9080194775390625,0.80432,0.951,0.80432,1.033013495034033,0.7564414150016582,0.9092900547884208,0.7564414150016582,0.006451245094595512
280,0.80432,0.909578701171875,0.80484,0.95164,0.80484,1.0381539443531627,0.7554403080233353,0.9086018910490449,0.7554403080233353,0.005854744175256894
281,0.80432,0.914673515625,0.8042,0.95156,0.8042,1.0348281254432086,0.7567652567613644,0.9090518442632523,0.7567652567613644,0.005286895370946318
282,0.80444,0.9066801708984376,0.80444,0.95196,0.80444,1.0311128098524867,0.7577757053289096,0.9095407207658858,0.7577757053289096,0.004747765321238647
283,0.80444,0.91257453125,0.8068,0.9524,0.8068000000000001,1.0240562749004136,0.7589978965854934,0.9107940506532106,0.7589978965854934,0.004237417295435589
284,0.80444,0.913610048828125,0.80624,0.95172,0.80624,1.0258842513601742,0.7582038615015982,0.9103767930012814,0.7582038615015982,0.0037559111851408113
285,0.80724,0.9017473046875,0.80724,0.95248,0.80724,1.0159761741565736,0.7605579419856171,0.9116285659570692,0.7605579419856171,0.0033033034972311777
286,0.80724,0.9049075732421875,0.80632,0.95252,0.80632,1.013081309220719,0.7614578484140316,0.9122700217503336,0.7614578484140317,0.002879647347225656
287,0.80724,0.9055623583984375,0.80704,0.95304,0.80704,1.0093071600722487,0.7626582426290969,0.9123276282172044,0.762658242629097,0.002484992453051793
288,0.80724,0.91298927734375,0.80732,0.95236,0.80732,1.010067103163877,0.763006995293396,0.9124257149040386,0.763006995293396,0.002119385129211299
289,0.80724,0.908768671875,0.80776,0.95208,0.80776,1.0107656320343201,0.7620183437673695,0.9122310984619073,0.7620183437673695,0.0017828682813446214
290,0.80724,0.913038642578125,0.80752,0.95244,0.80752,1.013990407284867,0.7616991728022744,0.912185947447333,0.7616991728022744,0.0014754814011958748
291,0.80724,0.9086251953125,0.8072,0.95272,0.8072,1.0026294340513116,0.764138884520831,0.913415923361602,0.764138884520831,0.0011972605619783641
292,0.8084,0.9017305126953125,0.8084,0.95236,0.8083999999999999,1.0060659415378654,0.762599079230689,0.9124350564932608,0.762599079230689,0.0009482384141411118
293,0.8084,0.9025087353515625,0.8092,0.95324,0.8092,1.0035659317918388,0.7637543224311797,0.9124288287671126,0.7637543224311797,0.0007284441815372766
294,0.8084,0.903721494140625,0.80916,0.95348,0.80916,1.0018582129938782,0.76439266436137,0.9134174802931391,0.76439266436137,0.0005379036579945772
295,0.8092,0.89838244140625,0.8092,0.95336,0.8092,1.0003136116628015,0.7647118353264651,0.9128414156244308,0.7647118353264651,0.0003766392042883015
296,0.80916,0.89736357421875,0.80916,0.9534,0.80916,0.99479806851498,0.7656615635640655,0.913918812248069,0.7656615635640655,0.00024466974551704224
297,0.80916,0.907855224609375,0.80908,0.95268,0.80908,1.0018540199978367,0.7647133922580023,0.913257116344823,0.7647133922580022,0.00014201076888193406
298,0.80916,0.9094701708984375,0.8084,0.953,0.8083999999999999,1.0012066025555912,0.7648550730278737,0.913193282151804,0.7648550730278738,6.867432186906063e-05
299,0.80916,0.9017395263671875,0.8088,0.95316,0.8088,0.9953416287218326,0.7654217961073597,0.914423258066073,0.7654217961073597,2.4669010835641673e-05
300,0.80956,0.8937303759765625,0.80956,0.95284,0.8095599999999998,0.9973333671253869,0.764453384691315,0.9135404778845659,0.764453384691315,1e-05
